                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     53,                 1.2111,                0.73644,                 1.3973,                0.86629,                0.74626,                0.82014,                0.47883,                 1.4752,                0.80411,                  1.653,              0.0009704,              0.0009704,              0.0009704
                     54,                 1.2222,                0.74269,                 1.4089,                 0.8601,                0.75096,                  0.818,                0.47239,                 1.4778,                0.81555,                 1.6642,              0.0009506,              0.0009506,              0.0009506
                     55,                 1.2124,                0.74059,                 1.3965,                0.87278,                0.74704,                0.82596,                0.47539,                 1.4828,                0.82173,                 1.6386,              0.0009308,              0.0009308,              0.0009308
                     56,                 1.2207,                0.74375,                 1.4046,                0.85348,                0.74819,                0.81447,                0.47612,                  1.483,                0.80817,                 1.6843,               0.000911,               0.000911,               0.000911
                     57,                 1.1965,                0.73148,                   1.39,                0.87529,                0.73522,                0.81236,                  0.467,                 1.4742,                0.82172,                 1.6502,              0.0008912,              0.0008912,              0.0008912
                     58,                 1.1979,                0.72671,                 1.3813,                0.86229,                0.75985,                0.82253,                0.47374,                  1.463,                0.79629,                 1.6432,              0.0008714,              0.0008714,              0.0008714
                     59,                 1.1829,                0.71075,                   1.37,                0.86195,                0.73806,                0.80213,                 0.4707,                 1.4687,                0.82664,                 1.6545,              0.0008516,              0.0008516,              0.0008516
                     60,                 1.1803,                0.70997,                  1.375,                0.87379,                0.74389,                0.82057,                0.47655,                 1.4871,                0.80034,                 1.6714,              0.0008318,              0.0008318,              0.0008318
                     61,                 1.1748,                 0.7089,                 1.3609,                0.86767,                0.73889,                0.81505,                0.47765,                 1.4738,                0.79619,                  1.662,               0.000812,               0.000812,               0.000812
                     62,                 1.1509,                 0.6963,                 1.3454,                0.84176,                0.75452,                0.81506,                0.47624,                 1.4886,                0.78782,                 1.6908,              0.0007922,              0.0007922,              0.0007922
                     63,                 1.1601,                0.69115,                 1.3481,                0.84182,                0.75729,                0.81767,                0.47874,                 1.4708,                0.78909,                 1.6705,              0.0007724,              0.0007724,              0.0007724
                     64,                 1.1593,                0.69461,                 1.3482,                0.86124,                0.75729,                0.81783,                0.47486,                 1.4878,                0.78808,                 1.6895,              0.0007526,              0.0007526,              0.0007526
                     65,                 1.1567,                0.69129,                 1.3402,                0.85425,                0.74626,                0.81925,                0.47515,                 1.4938,                0.76652,                 1.6887,              0.0007328,              0.0007328,              0.0007328
                     66,                  1.143,                0.68438,                 1.3399,                0.84287,                0.75665,                0.81173,                0.46954,                  1.489,                0.79665,                 1.6717,               0.000713,               0.000713,               0.000713
                     67,                 1.1376,                0.67667,                 1.3249,                0.84717,                0.76123,                0.81586,                 0.4746,                 1.4876,                0.78153,                 1.6829,              0.0006932,              0.0006932,              0.0006932
                     68,                 1.1164,                0.66606,                   1.32,                0.84831,                0.75571,                0.81651,                0.47276,                 1.4765,                0.79255,                 1.6871,              0.0006734,              0.0006734,              0.0006734
                     69,                 1.1129,                 0.6698,                 1.3199,                0.85643,                0.76151,                0.82011,                0.47135,                 1.4982,                 0.7777,                 1.6786,              0.0006536,              0.0006536,              0.0006536
                     70,                 1.1293,                0.66667,                 1.3256,                0.87623,                0.73838,                 0.8157,                0.47756,                 1.4887,                 0.7951,                 1.6823,              0.0006338,              0.0006338,              0.0006338
                     71,                 1.1082,                 0.6613,                 1.3031,                0.87925,                0.72971,                0.80979,                0.46692,                 1.4856,                0.78494,                 1.6921,               0.000614,               0.000614,               0.000614
                     72,                 1.1213,                0.65986,                 1.3153,                 0.8827,                0.74862,                0.81948,                0.47775,                 1.4787,                0.80913,                 1.6662,              0.0005942,              0.0005942,              0.0005942
                     73,                 1.1054,                0.65398,                 1.3033,                0.84815,                0.76596,                0.81815,                 0.4803,                 1.4748,                0.76607,                 1.6889,              0.0005744,              0.0005744,              0.0005744
                     74,                 1.0897,                0.64207,                 1.2908,                0.88089,                0.74013,                0.82064,                 0.4777,                  1.477,                0.77603,                 1.6694,              0.0005546,              0.0005546,              0.0005546
                     75,                 1.0851,                0.63175,                 1.2837,                0.86237,                0.76533,                0.82178,                0.47749,                 1.4801,                0.78282,                 1.6842,              0.0005348,              0.0005348,              0.0005348
                     76,                 1.0701,                0.62968,                 1.2763,                0.86882,                0.75677,                0.81403,                0.47657,                 1.4685,                0.77815,                 1.6743,               0.000515,               0.000515,               0.000515
                     77,                 1.0594,                0.62403,                 1.2762,                0.86692,                0.75256,                0.81137,                0.47103,                 1.4831,                0.80006,                 1.6844,              0.0004952,              0.0004952,              0.0004952
                     78,                 1.0593,                0.62478,                 1.2741,                0.85321,                 0.7565,                 0.8122,                0.47815,                 1.4607,                0.77645,                 1.6733,              0.0004754,              0.0004754,              0.0004754
                     79,                 1.0603,                0.62571,                 1.2765,                0.84996,                0.76782,                0.81824,                0.47939,                 1.4751,                0.78477,                 1.6853,              0.0004556,              0.0004556,              0.0004556
                     80,                 1.0635,                0.62945,                 1.2798,                 0.8521,                0.76275,                0.81684,                0.47123,                 1.4809,                0.76884,                  1.692,              0.0004358,              0.0004358,              0.0004358
                     81,                 1.0406,                0.61718,                 1.2652,                0.85794,                0.75177,                0.81588,                0.47361,                 1.4665,                0.79257,                 1.6707,               0.000416,               0.000416,               0.000416
                     82,                 1.0514,                0.61094,                 1.2538,                0.88611,                0.74704,                0.82088,                0.47607,                 1.4696,                0.76116,                  1.682,              0.0003962,              0.0003962,              0.0003962
